dateRep,countriesAndTerritories,cases,deaths,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-01-03,Algeria,0,0,
2020-01-04,Algeria,0,0,
2020-01-05,Algeria,0,0,
2020-01-06,Algeria,0,0,
2020-01-07,Algeria,0,0,
2020-01-08,Algeria,0,0,
2020-01-09,Algeria,0,0,
2020-01-10,Algeria,0,0,
2020-01-11,Algeria,0,0,
2020-01-12,Algeria,0,0,
2020-01-13,Algeria,0,0,0.0
2020-01-14,Algeria,0,0,0.0
2020-01-15,Algeria,0,0,0.0
2020-01-16,Algeria,0,0,0.0
2020-01-17,Algeria,0,0,0.0
2020-01-18,Algeria,0,0,0.0
2020-01-19,Algeria,0,0,0.0
2020-01-20,Algeria,0,0,0.0
2020-01-21,Algeria,0,0,0.0
2020-01-22,Algeria,0,0,0.0
2020-01-23,Algeria,0,0,0.0
2020-01-24,Algeria,0,0,0.0
2020-01-25,Algeria,0,0,0.0
2020-01-26,Algeria,0,0,0.0
2020-01-27,Algeria,0,0,0.0
2020-01-28,Algeria,0,0,0.0
2020-01-29,Algeria,0,0,0.0
2020-01-30,Algeria,0,0,0.0
2020-01-31,Algeria,0,0,0.0
2020-02-01,Algeria,0,0,0.0
2020-02-02,Algeria,0,0,0.0
2020-02-03,Algeria,0,0,0.0
2020-02-04,Algeria,0,0,0.0
2020-02-05,Algeria,0,0,0.0
2020-02-06,Algeria,0,0,0.0
2020-02-07,Algeria,0,0,0.0
2020-02-08,Algeria,0,0,0.0
2020-02-09,Algeria,0,0,0.0
2020-02-10,Algeria,0,0,0.0
2020-02-11,Algeria,0,0,0.0
2020-02-12,Algeria,0,0,0.0
2020-02-13,Algeria,0,0,0.0
2020-02-14,Algeria,0,0,0.0
2020-02-15,Algeria,0,0,0.0
2020-02-16,Algeria,0,0,0.0
2020-02-17,Algeria,0,0,0.0
2020-02-18,Algeria,0,0,0.0
2020-02-19,Algeria,0,0,0.0
2020-02-20,Algeria,0,0,0.0
2020-02-21,Algeria,0,0,0.0
2020-02-22,Algeria,0,0,0.0
2020-02-23,Algeria,0,0,0.0
2020-02-24,Algeria,0,0,0.0
2020-02-25,Algeria,0,0,0.0
2020-02-26,Algeria,1,0,0.00232272
2020-02-27,Algeria,0,0,0.00232272
2020-02-28,Algeria,0,0,0.00232272
2020-02-29,Algeria,0,0,0.00232272
2020-03-01,Algeria,2,0,0.00696815
2020-03-02,Algeria,0,0,0.00696815
2020-03-04,Algeria,2,0,0.01161358
2020-03-05,Algeria,7,0,0.02787259
2020-03-06,Algeria,5,0,0.03948617
2020-03-09,Algeria,3,0,0.04645431
2020-03-12,Algeria,0,0,0.04645431
2020-03-13,Algeria,5,1,0.05806789
2020-03-14,Algeria,1,1,0.06039061
2020-03-15,Algeria,11,0,0.08594048
2020-03-16,Algeria,11,2,0.10916763
2020-03-17,Algeria,10,0,0.13239479
2020-03-18,Algeria,2,1,0.13704022
2020-03-19,Algeria,12,1,0.16491281
2020-03-20,Algeria,18,1,0.20207626
2020-03-21,Algeria,12,3,0.22994884
2020-03-22,Algeria,37,5,0.31124389
2020-03-23,Algeria,62,2,0.43899325
2020-03-24,Algeria,29,0,0.49473842
2020-03-25,Algeria,34,2,0.56674261
2020-03-26,Algeria,38,2,0.6550058
2020-03-27,Algeria,65,4,0.79436873
2020-03-28,Algeria,42,1,0.88960007
2020-03-29,Algeria,45,3,0.9685724
2020-03-30,Algeria,57,2,1.07541732
2020-03-31,Algeria,73,4,1.2217484
2020-04-01,Algeria,132,9,1.52370143
2020-04-02,Algeria,131,14,1.80010459
2020-04-03,Algeria,139,5,2.08115317
2020-04-04,Algeria,185,42,2.48298297
2020-04-05,Algeria,80,25,2.58285974
2020-04-06,Algeria,69,22,2.59911875
2020-04-07,Algeria,103,21,2.77099971
2020-04-08,Algeria,45,20,2.79654958
2020-04-09,Algeria,104,12,2.94984881
2020-04-10,Algeria,94,30,3.01720756
2020-04-11,Algeria,95,21,3.14031149
2020-04-12,Algeria,64,19,3.18444308
2020-04-13,Algeria,89,18,3.25876998
2020-04-14,Algeria,69,20,3.24947912
2020-04-15,Algeria,87,12,3.14495692
2020-04-16,Algeria,90,11,3.04972558
2020-04-17,Algeria,108,12,2.97772139
2020-04-18,Algeria,150,16,2.89642635
2020-04-19,Algeria,117,3,2.98236683
2020-04-20,Algeria,94,8,3.04043472
2020-04-21,Algeria,89,9,3.0079167
2020-04-22,Algeria,93,8,3.11940705
2020-04-23,Algeria,99,10,3.10779347
2020-04-24,Algeria,97,5,3.11476161
2020-04-25,Algeria,120,8,3.1728295
2020-04-26,Algeria,129,4,3.32380602
2020-04-27,Algeria,126,6,3.4097465
2020-04-28,Algeria,135,7,3.56304572
2020-04-29,Algeria,132,5,3.66756793
2020-04-30,Algeria,199,7,3.92074393
2020-05-01,Algeria,158,6,4.03687971
2020-05-02,Algeria,148,3,4.03223428
2020-05-03,Algeria,141,6,4.08797945
2020-05-04,Algeria,179,4,4.28541028
2020-05-05,Algeria,174,2,4.4828411
2020-05-06,Algeria,190,5,4.70814451
2020-05-07,Algeria,159,6,4.84750745
2020-05-08,Algeria,185,7,5.05190642
2020-05-09,Algeria,187,5,5.20752837
2020-05-10,Algeria,189,6,5.3468913
2020-05-11,Algeria,165,8,5.43747721
2020-05-12,Algeria,168,5,5.51412683
2020-05-13,Algeria,176,8,5.61632631
2020-05-14,Algeria,186,7,5.58613101
2020-05-15,Algeria,189,7,5.65813519
2020-05-16,Algeria,187,7,5.7487211
2020-05-17,Algeria,192,6,5.8671796
2020-05-18,Algeria,198,6,5.91131119
2020-05-19,Algeria,182,7,5.92989292
2020-05-20,Algeria,176,6,5.8973749
2020-05-21,Algeria,165,7,5.91131119
2020-05-22,Algeria,186,7,5.91363391
2020-05-23,Algeria,190,7,5.92060206
2020-05-24,Algeria,195,10,5.93453835
2020-05-25,Algeria,193,8,5.99957439
2020-05-26,Algeria,197,9,6.06693314
2020-05-27,Algeria,194,8,6.10874202
2020-05-28,Algeria,160,6,6.04835141
2020-05-29,Algeria,140,7,5.93453835
2020-05-30,Algeria,137,8,5.81840257
2020-05-31,Algeria,133,8,5.68136235
2020-06-01,Algeria,127,7,5.51644954
2020-06-02,Algeria,119,8,5.37011846
2020-06-03,Algeria,113,6,5.22378738
2020-06-04,Algeria,0,0,4.8405393
2020-06-05,Algeria,205,14,4.8846709
2020-06-06,Algeria,104,9,4.68491736
2020-06-07,Algeria,115,8,4.49910011
2020-06-08,Algeria,104,9,4.29237842
2020-06-09,Algeria,111,8,4.09262488
2020-06-10,Algeria,117,9,3.91377578
2020-06-11,Algeria,102,8,3.77905828
2020-06-12,Algeria,105,9,3.69776323
2020-06-13,Algeria,109,10,3.63272719
2020-06-14,Algeria,112,9,3.58395017
2020-06-15,Algeria,109,7,3.54214128
2020-06-16,Algeria,112,10,3.52588228
2020-06-17,Algeria,116,11,3.53285042
2020-06-18,Algeria,121,11,3.81389901
2020-06-19,Algeria,117,12,3.60950004
2020-06-20,Algeria,119,14,3.64434077
2020-06-21,Algeria,127,12,3.67221336
2020-06-22,Algeria,140,8,3.75583112
2020-06-23,Algeria,149,7,3.84409431
2020-06-24,Algeria,156,9,3.93468022
2020-06-25,Algeria,172,8,4.09727031
2020-06-26,Algeria,197,9,4.31096015
2020-06-27,Algeria,240,7,4.61523589
2020-06-28,Algeria,283,7,5.01242026
2020-06-29,Algeria,305,5,5.46767251
2020-06-30,Algeria,298,8,5.89969761
2020-07-01,Algeria,336,7,6.41069505
2020-07-02,Algeria,365,8,6.97743765
2020-07-03,Algeria,385,8,7.59992543
2020-07-04,Algeria,413,9,8.28280382
2020-07-05,Algeria,430,9,8.98658664
2020-07-06,Algeria,441,6,9.68572404
2020-07-07,Algeria,463,7,10.41505673
2020-07-08,Algeria,475,9,11.15600301
2020-07-09,Algeria,469,10,11.84584954
2020-07-10,Algeria,460,10,12.45672374
2020-07-11,Algeria,434,8,12.90733057
2020-07-12,Algeria,470,8,13.34167839
2020-07-13,Algeria,483,7,13.75512176
2020-07-14,Algeria,494,7,14.21037402
2020-07-15,Algeria,527,10,14.6540127
2020-07-16,Algeria,554,12,15.09300595
2020-07-17,Algeria,585,12,15.55754906
2020-07-18,Algeria,593,5,15.97563787
2020-07-19,Algeria,601,11,16.37282224
2020-07-20,Algeria,535,10,16.59115751
2020-07-21,Algeria,607,9,16.92562855
2020-07-22,Algeria,587,13,17.1857727
2020-07-23,Algeria,594,11,17.47611215
2020-07-24,Algeria,612,13,17.82916492
2020-07-25,Algeria,675,12,18.38893938
2020-07-26,Algeria,605,10,18.70250598
2020-07-27,Algeria,593,9,18.9580047
2020-07-28,Algeria,616,8,19.241376
2020-07-29,Algeria,642,11,19.50848829
2020-07-30,Algeria,614,12,19.64785123
2020-07-31,Algeria,602,14,19.6873374
2020-08-01,Algeria,563,10,19.61765593
2020-08-02,Algeria,556,13,19.51313373
2020-08-03,Algeria,515,8,19.46667941
2020-08-04,Algeria,507,8,19.23440785
2020-08-05,Algeria,532,9,19.1066585
2020-08-06,Algeria,551,13,19.00678173
2020-08-07,Algeria,571,12,18.91155039
2020-08-08,Algeria,529,9,18.57243391
2020-08-09,Algeria,538,11,18.41681196
2020-08-10,Algeria,521,9,18.24957644
2020-08-11,Algeria,498,10,17.975496
2020-08-12,Algeria,492,10,17.62708866
2020-08-13,Algeria,495,11,17.35068551
2020-08-14,Algeria,488,8,17.08589593
2020-08-15,Algeria,477,10,16.88614239
2020-08-16,Algeria,469,9,16.68406613
2020-08-17,Algeria,450,10,16.53308962
2020-08-18,Algeria,442,9,16.3821131
2020-08-19,Algeria,419,12,16.11964624
2020-08-20,Algeria,403,11,15.77588433
2020-08-21,Algeria,411,9,15.40424984
2020-08-22,Algeria,409,7,15.12552396
2020-08-23,Algeria,401,6,14.80731193
2020-08-24,Algeria,392,11,14.50768162
2020-08-25,Algeria,398,11,14.27541006
2020-08-26,Algeria,370,10,13.99203875
2020-08-27,Algeria,391,9,13.75047633
2020-08-28,Algeria,397,10,13.53910921
2020-08-29,Algeria,387,8,13.33006481
2020-08-30,Algeria,379,8,13.1210204
2020-08-31,Algeria,364,10,12.92126686
2020-09-01,Algeria,348,9,12.7029316
2020-09-02,Algeria,339,8,12.51711435
2020-09-03,Algeria,325,7,12.33594253
2020-09-04,Algeria,311,6,12.10367097
2020-09-05,Algeria,304,8,11.85978584
2020-09-06,Algeria,298,10,11.62054613
2020-09-07,Algeria,293,7,11.39059728
2020-09-08,Algeria,289,6,11.13742128
2020-09-09,Algeria,285,9,10.93999046
2020-09-10,Algeria,278,10,10.6775236
2020-09-11,Algeria,272,10,10.38718415
2020-09-12,Algeria,264,8,10.10149013
2020-09-13,Algeria,255,6,9.81347339
2020-09-14,Algeria,247,7,9.54171567
2020-09-15,Algeria,242,8,9.29550782
2020-09-16,Algeria,238,12,9.06091354
2020-09-17,Algeria,232,13,8.84490099
2020-09-18,Algeria,228,9,8.6521156
2020-09-19,Algeria,219,5,8.45468477
2020-09-20,Algeria,210,6,8.2502858
2020-09-21,Algeria,203,7,8.04124139
2020-09-22,Algeria,197,7,7.82755156
2020-09-23,Algeria,191,10,7.60921629
2020-09-24,Algeria,186,9,7.39552646
2020-09-25,Algeria,179,5,7.17951391
2020-09-26,Algeria,175,4,6.97279222
2020-09-27,Algeria,160,4,6.75213424
2020-09-28,Algeria,153,3,6.53379897
2020-09-29,Algeria,146,5,6.31081828
2020-09-30,Algeria,155,7,6.11803288
2020-10-01,Algeria,162,8,5.95544279
2020-10-02,Algeria,160,7,5.79749813
2020-10-03,Algeria,157,8,5.65348976
2020-10-04,Algeria,148,7,5.50948139
2020-10-05,Algeria,141,4,5.36547303
2020-10-06,Algeria,134,8,5.21914195
2020-10-07,Algeria,129,5,5.07513358
2020-10-08,Algeria,121,6,4.92415706
2020-10-09,Algeria,138,4,4.82892572
2020-10-10,Algeria,146,6,4.76156697
2020-10-11,Algeria,136,6,4.7058218
2020-10-12,Algeria,132,6,4.65704477
2020-10-13,Algeria,153,8,4.67330378
2020-10-14,Algeria,174,9,4.71743538
2020-10-15,Algeria,185,9,4.77085784
2020-10-16,Algeria,193,9,4.84750745
2020-10-17,Algeria,211,5,4.97293409
2020-10-18,Algeria,215,5,5.12855604
2020-10-19,Algeria,199,10,5.26327354
2020-10-20,Algeria,214,9,5.44909079
2020-10-21,Algeria,223,0,5.66742606
2020-10-22,Algeria,252,15,5.9717018
2020-10-23,Algeria,266,8,6.26900939
2020-10-24,Algeria,273,9,6.56399428
2020-10-25,Algeria,250,10,6.82878385
2020-10-26,Algeria,263,7,7.1330596
2020-10-27,Algeria,276,8,7.41875362
2020-10-28,Algeria,287,9,7.68122048
2020-10-29,Algeria,320,10,7.99478708
2020-10-30,Algeria,306,8,8.25725395
2020-10-31,Algeria,319,7,8.50810723
2020-11-01,Algeria,291,8,8.68463362
2020-11-02,Algeria,330,9,8.98890936
2020-11-03,Algeria,302,7,9.19330833
2020-11-04,Algeria,405,9,9.61604257
2020-11-05,Algeria,548,10,10.30356639
2020-11-06,Algeria,642,12,11.17690745
2020-11-07,Algeria,631,13,12.00843963
2020-11-08,Algeria,581,12,12.7772585
2020-11-09,Algeria,670,12,13.72260374
2020-11-10,Algeria,642,14,14.57271765
2020-11-11,Algeria,753,15,15.65510312
2020-11-12,Algeria,811,16,16.79555648
2020-11-13,Algeria,851,18,18.06143648
2020-11-14,Algeria,867,14,19.33428462
2020-11-15,Algeria,844,14,20.61874635
2020-11-16,Algeria,860,15,21.84978562
2020-11-17,Algeria,910,14,23.2619967
2020-11-18,Algeria,1002,18,24.64865791
2020-11-19,Algeria,1038,20,25.78678855
2020-11-20,Algeria,1023,18,26.67174319
2020-11-21,Algeria,1103,15,27.76806496
2020-11-22,Algeria,1019,1,28.78541439
2020-11-23,Algeria,1088,35,29.75630951
2020-11-24,Algeria,1005,19,30.59945527
2020-11-25,Algeria,1133,15,31.48208719
2020-11-26,Algeria,1025,20,31.97914833
2020-11-27,Algeria,1085,23,32.52266378
2020-11-28,Algeria,1058,20,32.96630246
2020-11-29,Algeria,1044,21,33.43084558
2020-11-30,Algeria,1009,17,33.7769302
2020-12-01,Algeria,968,21,33.91164771
2020-12-02,Algeria,963,16,33.8210618
2020-12-03,Algeria,932,17,33.57485395
2020-12-04,Algeria,843,16,33.15676514
2020-12-05,Algeria,803,12,32.45995046
2020-12-06,Algeria,772,9,31.88623971
2020-12-07,Algeria,750,15,31.10116184
2020-12-08,Algeria,573,11,30.0977487
2020-12-09,Algeria,591,12,28.83883685
2020-12-10,Algeria,598,15,27.84703729
2020-12-11,Algeria,565,10,26.63922518
2020-12-12,Algeria,542,11,25.44070393
2020-12-13,Algeria,517,9,24.21663281
2020-12-14,Algeria,464,12,22.95075281
2020-03-03,Andorra,1,0,
2020-03-14,Andorra,1,0,
2020-03-16,Andorra,3,0,
2020-03-17,Andorra,9,0,
2020-03-18,Andorra,0,0,
2020-03-19,Andorra,39,0,
2020-03-20,Andorra,22,0,
2020-03-21,Andorra,0,0,
2020-03-22,Andorra,13,0,
2020-03-23,Andorra,25,0,
2020-03-24,Andorra,20,0,
2020-03-25,Andorra,31,0,
2020-03-26,Andorra,24,0,
2020-03-27,Andorra,36,3,294.05201045
2020-03-28,Andorra,43,0,349.18676241
2020-03-29,Andorra,41,1,401.69604999
2020-03-30,Andorra,26,2,431.88889035
2020-03-31,Andorra,36,2,467.33265946
2020-04-01,Andorra,6,4,475.2090526
2020-04-02,Andorra,14,2,442.39074786
2020-04-03,Andorra,38,1,463.3944629
2020-04-04,Andorra,11,1,477.83451698
2020-04-05,Andorra,27,1,496.21276763
2020-04-06,Andorra,35,1,509.34008953
2020-04-07,Andorra,25,3,515.90375048
2020-04-08,Andorra,19,1,500.1509642
2020-04-09,Andorra,19,1,493.58730325
2020-04-10,Andorra,19,2,471.27085603
2020-04-11,Andorra,18,1,438.4525513
2020-04-12,Andorra,21,2,412.1979075
2020-04-13,Andorra,16,1,399.07058561
2020-04-14,Andorra,8,0,362.3140843
2020-04-15,Andorra,13,2,371.50320963
2020-04-16,Andorra,14,2,371.50320963
2020-04-17,Andorra,9,0,333.43397613
2020-04-18,Andorra,14,2,337.3721727
2020-04-19,Andorra,8,0,312.4302611
2020-04-20,Andorra,9,1,278.29922418
2020-04-21,Andorra,4,0,250.7318482
2020-04-22,Andorra,0,1,225.7899366
2020-04-23,Andorra,6,0,208.72441813
2020-04-24,Andorra,1,0,185.09523872
2020-04-25,Andorra,7,3,170.65518464
2020-04-26,Andorra,2,0,145.71327304
2020-04-27,Andorra,7,0,133.89868333
2020-04-28,Andorra,3,0,127.33502238
2020-04-29,Andorra,0,1,110.26950392
2020-04-30,Andorra,0,1,91.89125327
2020-05-01,Andorra,2,0,82.70212794
2020-05-02,Andorra,1,1,65.63660948
2020-05-03,Andorra,1,1,56.44748415
2020-05-04,Andorra,1,1,45.94562663
2020-05-05,Andorra,2,0,43.32016225
2020-05-06,Andorra,1,1,44.63289444
2020-05-07,Andorra,0,0,36.75650131
2020-05-08,Andorra,1,1,36.75650131
2020-05-09,Andorra,0,0,27.56737598
2020-05-10,Andorra,2,1,27.56737598
2020-05-11,Andorra,1,0,19.69098284
2020-05-12,Andorra,1,0,17.06551846
2020-05-13,Andorra,2,0,19.69098284
2020-05-14,Andorra,2,1,22.31644722
2020-05-15,Andorra,1,0,21.00371503
2020-05-16,Andorra,0,0,19.69098284
2020-05-17,Andorra,0,2,18.37825065
2020-05-18,Andorra,0,0,17.06551846
2020-05-19,Andorra,0,0,14.44005408
2020-05-20,Andorra,0,0,13.1273219
2020-05-21,Andorra,1,0,14.44005408
2020-05-22,Andorra,0,0,13.1273219
2020-05-23,Andorra,0,0,13.1273219
2020-05-24,Andorra,0,0,10.50185752
2020-05-25,Andorra,1,0,10.50185752
2020-05-26,Andorra,0,0,9.18912533
2020-05-27,Andorra,0,0,6.56366095
2020-05-28,Andorra,0,0,3.93819657
2020-05-29,Andorra,0,0,2.62546438
2020-05-30,Andorra,1,0,3.93819657
2020-05-31,Andorra,0,0,3.93819657
2020-06-01,Andorra,0,0,3.93819657
2020-06-02,Andorra,1,0,5.25092876
2020-06-03,Andorra,79,0,108.95677173
2020-06-04,Andorra,7,0,116.83316487
2020-06-05,Andorra,1,0,118.14589706
2020-06-06,Andorra,0,0,118.14589706
2020-06-07,Andorra,0,0,118.14589706
2020-06-08,Andorra,0,0,116.83316487
2020-06-09,Andorra,0,0,116.83316487
2020-06-10,Andorra,0,0,116.83316487
2020-06-11,Andorra,0,0,116.83316487
2020-06-12,Andorra,0,0,116.83316487
2020-06-13,Andorra,1,0,116.83316487
2020-06-14,Andorra,0,0,116.83316487
2020-06-15,Andorra,0,0,116.83316487
2020-06-16,Andorra,0,0,115.52043268
2020-06-17,Andorra,1,1,13.1273219
2020-06-18,Andorra,0,0,3.93819657
2020-06-19,Andorra,1,0,3.93819657
2020-06-20,Andorra,0,0,3.93819657
2020-06-21,Andorra,0,0,3.93819657
2020-06-22,Andorra,0,0,3.93819657
2020-06-23,Andorra,0,0,3.93819657
2020-06-24,Andorra,0,0,3.93819657
2020-06-25,Andorra,0,0,3.93819657
2020-06-26,Andorra,0,0,3.93819657
2020-06-27,Andorra,0,0,2.62546438
2020-06-28,Andorra,0,0,2.62546438
2020-06-29,Andorra,0,0,2.62546438
2020-06-30,Andorra,0,0,2.62546438
2020-07-01,Andorra,0,0,1.31273219
2020-07-02,Andorra,0,0,1.31273219
2020-07-03,Andorra,0,0,0.0
2020-07-04,Andorra,0,0,0.0
2020-07-05,Andorra,0,0,0.0
2020-07-06,Andorra,0,0,0.0
2020-07-07,Andorra,0,0,0.0
2020-07-08,Andorra,0,0,0.0
2020-07-09,Andorra,0,0,0.0
2020-07-10,Andorra,0,0,0.0
2020-07-11,Andorra,0,0,0.0
2020-07-12,Andorra,0,0,0.0
2020-07-13,Andorra,0,0,0.0
2020-07-14,Andorra,3,0,3.93819657
2020-07-15,Andorra,3,0,7.87639314
2020-07-16,Andorra,1,0,9.18912533
2020-07-17,Andorra,15,0,28.88010817
2020-07-18,Andorra,3,0,32.81830474
2020-07-19,Andorra,0,0,32.81830474
2020-07-20,Andorra,0,0,32.81830474
2020-07-21,Andorra,4,0,38.0692335
2020-07-22,Andorra,0,0,38.0692335
2020-07-23,Andorra,5,0,44.63289444
2020-07-24,Andorra,0,0,44.63289444
2020-07-25,Andorra,0,0,44.63289444
2020-07-26,Andorra,8,0,55.13475196
2020-07-27,Andorra,0,0,55.13475196
2020-07-28,Andorra,10,0,64.32387729
2020-07-29,Andorra,0,0,60.38568072
2020-07-30,Andorra,11,0,73.51300261
2020-07-31,Andorra,4,0,59.07294853
2020-08-01,Andorra,3,0,59.07294853
2020-08-02,Andorra,0,0,59.07294853
2020-08-03,Andorra,0,0,59.07294853
2020-08-04,Andorra,12,0,69.57480604
2020-08-05,Andorra,2,0,72.20027042
2020-08-06,Andorra,0,0,65.63660948
2020-08-07,Andorra,5,0,72.20027042
2020-08-08,Andorra,11,0,86.64032451
2020-08-09,Andorra,1,0,77.45119918
2020-08-10,Andorra,0,0,77.45119918
2020-08-11,Andorra,7,0,73.51300261
2020-08-12,Andorra,0,0,73.51300261
2020-08-13,Andorra,14,1,77.45119918
2020-08-14,Andorra,4,0,77.45119918
2020-08-15,Andorra,8,0,84.01486013
2020-08-16,Andorra,0,0,84.01486013
2020-08-17,Andorra,0,0,84.01486013
2020-08-18,Andorra,16,0,89.26578889
2020-08-19,Andorra,0,0,86.64032451
2020-08-20,Andorra,19,0,111.58223611
2020-08-21,Andorra,0,0,105.01857516
2020-08-22,Andorra,21,0,118.14589706
2020-08-23,Andorra,0,0,116.83316487
2020-08-24,Andorra,0,0,116.83316487
2020-08-25,Andorra,15,0,127.33502238
2020-08-26,Andorra,0,0,127.33502238
2020-08-27,Andorra,38,0,158.84059493
2020-08-28,Andorra,0,0,153.58966617
2020-08-29,Andorra,26,0,177.21884558
2020-08-30,Andorra,0,0,177.21884558
2020-08-31,Andorra,0,0,177.21884558
2020-09-01,Andorra,52,0,224.47720441
2020-09-02,Andorra,8,0,234.97906192
2020-09-03,Andorra,15,0,229.72813316
2020-09-04,Andorra,0,0,229.72813316
2020-09-05,Andorra,16,0,223.16447222
2020-09-06,Andorra,0,0,223.16447222
2020-09-07,Andorra,0,0,223.16447222
2020-09-08,Andorra,46,0,263.85917009
2020-09-09,Andorra,0,0,263.85917009
2020-09-10,Andorra,40,0,266.48463447
2020-09-11,Andorra,0,0,266.48463447
2020-09-12,Andorra,43,0,288.80108169
2020-09-13,Andorra,0,0,288.80108169
2020-09-14,Andorra,0,0,288.80108169
2020-09-15,Andorra,94,0,343.93583365
2020-09-16,Andorra,0,0,333.43397613
2020-09-17,Andorra,0,0,313.74299329
2020-09-18,Andorra,45,0,372.81594182
2020-09-19,Andorra,81,0,458.14353414
2020-09-20,Andorra,0,0,458.14353414
2020-09-21,Andorra,0,0,458.14353414
2020-09-22,Andorra,117,0,551.34751959
2020-09-23,Andorra,0,0,551.34751959
2020-09-24,Andorra,72,0,593.35494966
2020-09-25,Andorra,0,0,593.35494966
2020-09-26,Andorra,83,0,645.86423724
2020-09-27,Andorra,0,0,645.86423724
2020-09-28,Andorra,0,0,645.86423724
2020-09-29,Andorra,130,0,693.12259606
2020-09-30,Andorra,0,0,693.12259606
2020-10-01,Andorra,84,0,803.39209998
2020-10-02,Andorra,0,0,744.31915145
2020-10-03,Andorra,60,0,716.75177547
2020-10-04,Andorra,0,0,716.75177547
2020-10-05,Andorra,0,0,716.75177547
2020-10-06,Andorra,260,0,904.47247857
2020-10-07,Andorra,0,0,904.47247857
2020-10-08,Andorra,198,0,1069.87673445
2020-10-09,Andorra,0,1,1069.87673445
2020-10-10,Andorra,128,1,1128.94968298
2020-10-11,Andorra,0,0,1128.94968298
2020-10-12,Andorra,0,0,1128.94968298
2020-10-13,Andorra,299,2,1350.801423
2020-10-14,Andorra,0,0,1350.801423
2020-10-15,Andorra,195,2,1496.51469604
2020-10-16,Andorra,0,0,1496.51469604
2020-10-17,Andorra,187,0,1663.2316841
2020-10-18,Andorra,0,0,1663.2316841
2020-10-19,Andorra,0,0,1663.2316841
2020-10-20,Andorra,246,3,1644.85343345
2020-10-21,Andorra,0,0,1644.85343345
2020-10-22,Andorra,188,1,1631.72611156
2020-10-23,Andorra,0,0,1631.72611156
2020-10-24,Andorra,227,6,1761.68659832
2020-10-25,Andorra,0,0,1761.68659832
2020-10-26,Andorra,0,0,1761.68659832
2020-10-27,Andorra,287,3,1745.93381204
2020-10-28,Andorra,85,0,1857.51604815
2020-10-29,Andorra,107,0,1741.99561547
2020-10-30,Andorra,50,1,1807.63222495
2020-10-31,Andorra,98,2,1690.79906008
2020-11-01,Andorra,91,0,1810.25768933
2020-11-02,Andorra,69,0,1900.8362104
2020-11-03,Andorra,63,0,1660.60621973
2020-11-04,Andorra,22,0,1689.48632789
2020-11-05,Andorra,135,0,1619.91152185
2020-11-06,Andorra,90,0,1738.05741891
2020-11-07,Andorra,0,0,1440.06721189
2020-11-08,Andorra,184,0,1681.60993476
2020-11-09,Andorra,64,0,1765.62479489
2020-11-10,Andorra,54,0,1459.75819473
2020-11-11,Andorra,40,0,1400.6852462
2020-11-12,Andorra,90,0,1378.36879898
2020-11-13,Andorra,49,0,1377.05606679
2020-11-14,Andorra,109,0,1391.49612088
2020-11-15,Andorra,0,0,1272.03749163
2020-11-16,Andorra,147,1,1374.43060241
2020-11-17,Andorra,42,0,1346.86322643
2020-11-18,Andorra,37,0,1366.55420928
2020-11-19,Andorra,67,0,1277.28842039
2020-11-20,Andorra,48,0,1222.15366843
2020-11-21,Andorra,76,0,1321.92131483
2020-11-22,Andorra,65,0,1165.70618428
2020-11-23,Andorra,49,0,1146.01520144
2020-11-24,Andorra,48,0,1138.1388083
2020-11-25,Andorra,47,0,1147.32793363
2020-11-26,Andorra,77,0,1130.26241516
2020-11-27,Andorra,106,0,1205.08814997
2020-11-28,Andorra,76,0,1161.76798771
2020-11-29,Andorra,60,0,1240.53191908
2020-11-30,Andorra,42,0,1102.69503919
2020-12-01,Andorra,33,0,1090.88044948
2020-12-02,Andorra,45,0,1101.382307
2020-12-03,Andorra,52,0,1081.69132415
2020-12-04,Andorra,62,1,1100.06957481
2020-12-05,Andorra,51,0,1067.25127007
2020-12-06,Andorra,50,1,1047.56028723
2020-12-07,Andorra,45,0,1042.30935847
2020-12-08,Andorra,34,0,1023.93110781
2020-12-09,Andorra,43,0,1018.68017906
2020-12-10,Andorra,35,0,963.5454271
2020-12-11,Andorra,28,0,861.15231632
2020-12-12,Andorra,46,0,821.77035063
2020-12-13,Andorra,52,0,811.26849311
2020-12-14,Andorra,50,1,821.77035063
2020-03-22,Angola,2,0,
2020-03-23,Angola,0,0,
2020-03-24,Angola,0,0,
2020-03-25,Angola,0,0,
2020-03-26,Angola,0,0,
2020-03-27,Angola,1,0,
2020-03-28,Angola,1,0,
